Date,JKM_GBP_MWh,TTF_GBP_MWh,NBP_GBP_MWh,JKM_TTF_Spread_GBP_MWh,JKM_NBP_Spread_GBP_MWh,JKM_TTF_Premium_Percent,Asian_LNG_Stress_Level,Asian_LNG_Stress_Flag
2021-08-23,40.672294162049,35.62598,36.2301285354061,5.046314162049001,4.442165626642897,0.14164702731122067,High,True
2021-08-24,41.884610885232654,38.3925668,38.96325463795463,3.4920440852326564,2.921356247278027,0.09095625472044908,Medium,False
2021-08-25,42.22622282051115,38.7069009,39.50578528752418,3.519321920511146,2.7204375329869634,0.0909223378436672,Medium,False
2021-08-26,42.956288024036006,39.55523088,40.044903794643616,3.4010571440360025,2.9113842293923895,0.08598248748323327,Medium,False
2021-08-27,43.91047535214954,40.8669632,41.8362785809582,3.043512152149539,2.074196771191339,0.0744736558293996,Medium,False
2021-08-30,43.94922750264219,42.54112128,41.8362785809582,1.4081062226421892,2.112948921683987,0.03309988501182706,Medium,False
2021-08-31,45.21200569666778,43.19302428,43.57647123052093,2.0189814166677778,1.6355344661468507,0.04674322880425491,Medium,False
2021-09-01,44.6617992232698,43.19047824,43.590119800321425,1.4713209832698055,1.0716794229483781,0.03406586458927355,Medium,False
2021-09-02,45.539297366306144,44.517450839999995,45.040280341623706,1.021846526306149,0.4990170246824377,0.022953841853585996,Medium,False
2021-09-03,45.53040959439943,43.7823403,44.51139826185464,1.7480692943994285,1.0190113325447925,0.03992635575032129,Medium,False
2021-09-06,45.535676003368835,45.34368492,45.760242398599665,0.19199108336883342,-0.22456639523083055,0.004234130589685506,Medium,False
2021-09-07,46.25554392428936,46.25522032,46.55527158947832,0.00032360428936328844,-0.29972766518896066,6.996059841992953e-06,Medium,False
2021-09-08,46.21315700240374,47.398402399999995,47.65398145841793,-1.1852453975962547,-1.440824456014191,-0.025006019983413088,Low,False
2021-09-09,45.94168865367238,48.32526629,48.503604928498554,-2.3835776363276224,-2.5619162748261743,-0.04932363170072916,Low,False
2021-09-10,46.08230790514364,49.09770984,51.36298030170164,-3.0154019348563637,-5.280672396558003,-0.061416345990128234,Low,False
2021-09-13,57.269076115079855,52.25934399,54.05174855239857,5.009732125079857,3.217327562681284,0.09586289728471308,High,True
2021-09-14,60.95669707092622,56.17626644,57.93135451818843,4.780430630926219,3.02534255273779,0.08509698016389249,High,True
2021-09-15,63.382442915235,60.29610131999999,62.12146544693948,3.0863415952350124,1.260977468295522,0.05118642047609941,Medium,False
2021-09-16,57.99449685024638,53.93476020999999,55.76805620481044,4.059736640246385,2.226440645435936,0.07527124667727127,Medium,False
2021-09-17,62.141528796631526,55.444969949999994,57.37517529881838,6.6965588466315324,4.766353497813149,0.12077847373116907,High,True
